symbol,company,id,date,source,api_source,titre,contenu,score,sentiment,confiance,poids,score_pondere,url,nouveau,analyse_date,ajout_date,article_id,date_publication,score_sentiment,date_analyse
NVDA,Nvidia,,,MarketScreener,gnews,"Alphabet crosses the $4 trillion valuation mark, driven by the AI boom","Alphabet crosses the $4 trillion valuation mark, driven by the AI boom. Alphabet reached a market capitalization of $4 trillion on Monday, becoming the world's fourth company to cross this threshold, alongside Nvidia, Microsoft and Apple. The stock rose by about 1% in early trading, notably buoyed b...",,positive,0.948,1.56,1.479,https://www.marketscreener.com/news/alphabet-crosses-the-4-trillion-valuation-mark-driven-by-the-ai-boom-ce7e58dad189fe20,,,2026-01-13,6d076c534760cec1,2026-01-12,0.948,2026-01-13 11:04:08
NVDA,Nvidia,,,Investor's Business Daily,gnews,"Dow Falls On Powell Investigation; Nvidia, Tesla Slide (Live)| Investor's Business Daily","Dow Falls On Powell Investigation; Nvidia, Tesla Slide (Live)| Investor's Business Daily. Information in Investor’s Business Daily is for informational and educational purposes only and should not be construed as an offer, recommendation, solicitation, or rating to buy or sell securities. The inform...",,neutral,0.949,1.56,0.0,https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-powell-nvidia-nvda-tesla-tsla/,,,2026-01-13,73986f7b617ebece,2026-01-12,0.0,2026-01-13 11:04:08
NVDA,Nvidia,,,scanx.trade,gnews,Alphabet Crosses $4 Trillion Market Cap Milestone on AI Partnership Momentum,"Alphabet Crosses $4 Trillion Market Cap Milestone on AI Partnership Momentum. Alphabet Inc. achieved a historic milestone by crossing the $4 trillion market capitalization threshold, cementing its position as one of the most valuable companies globally and reinforcing investor confidence in its arti...",,positive,0.945,1.56,1.474,https://scanx.trade/stock-market-news/global/alphabet-crosses-4-trillion-market-cap-milestone-on-ai-partnership-momentum/29780370,,,2026-01-13,ce7c78e43f90f687,2026-01-12,0.945,2026-01-13 11:04:09
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,BofA Maintains Buy on Nvidia (NVDA) Following CES AI Updates,"BofA Maintains Buy on Nvidia (NVDA) Following CES AI Updates. NVIDIA Corporation (NASDAQ:NVDA) is one of the AI Stocks Analysts Are Watching Closely. On January 6, Bank of America reiterated the stock as Buy, noting that the AI chipmaker is still a top AI pick … [+1755 chars]",,neutral,0.671,1.3,0.0,https://finance.yahoo.com/news/bofa-maintains-buy-nvidia-nvda-082143740.html,,,2026-01-13,ced1b712631fcc94,2026-01-10,0.0,2026-01-13 11:04:09
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,Magnificent 7’s stock market dominance shows signs of cracking,"Magnificent 7’s stock market dominance shows signs of cracking. (Bloomberg) To beat the market in recent years, many investors applied a simple strategy: Load up on the biggest US technology stocks.
It paid handsomely for a long time. But last year, it didnt. Fo… [+8450 chars]",,positive,0.595,1.58,0.942,https://finance.yahoo.com/news/magnificent-7-stock-market-dominance-140007016.html,,,2026-01-13,b0cd0e5b10e0a2a3,2026-01-11,0.595,2026-01-13 11:04:09
NVDA,Nvidia,,,BeInCrypto,newsapi,X Smart Cashtags: Elon Musk’s Platform Eyes Crypto and Stock Trading Integration,"X Smart Cashtags: Elon Musk’s Platform Eyes Crypto and Stock Trading Integration. X unveils Smart Cashtags for live crypto, stock prices, and in-app trading integration. Photo by BeInCrypto
A newly teased feature called Smart Cashtags, revealed by Xs head of product Nikita Bier, … [+4655 chars]",,neutral,0.868,1.58,0.0,https://beincrypto.com/x-smart-cashtags-crypto-stock-trading/,,,2026-01-13,50a68d03fd18fabb,2026-01-11,0.0,2026-01-13 11:04:09
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,CoreWeave (CRWV) Emerges as an AI Infrastructure Stock to Watch After Truist Initiation,"CoreWeave (CRWV) Emerges as an AI Infrastructure Stock to Watch After Truist Initiation. CoreWeave, Inc. (NASDAQ:CRWV) is one of the AI Stocks Gaining Attention on Wall Street. On January 6, Truist Securities analyst Arvind Ramnani initiated coverage on the stock with a Hold rating and a… [+2117 cha...",,positive,0.544,1.3,0.705,https://finance.yahoo.com/news/coreweave-crwv-emerges-ai-infrastructure-124539079.html,,,2026-01-13,39b6997c4321d45a,2026-01-10,0.544,2026-01-13 11:04:09
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,Nvidia takes on Tesla with what Jensen Huang calls the 'ChatGPT moment' for self-driving,"Nvidia takes on Tesla with what Jensen Huang calls the 'ChatGPT moment' for self-driving. ""The ChatGPT moment for physical AI is here when machines begin to understand, reason, and act in the real world.""
So said Nvidia (NVDA) CEO Jensen Huang at CES in Las Vegas, throwing down the the r… [+10301 c...",,neutral,0.86,1.3,0.0,https://finance.yahoo.com/news/nvidia-takes-on-tesla-with-what-jensen-huang-calls-the-chatgpt-moment-for-self-driving-160045664.html,,,2026-01-13,35f3c1ed2520a48f,2026-01-10,0.0,2026-01-13 11:04:10
NVDA,Nvidia,,,Decrypt,newsapi,X Plans ‘Smart Cashtags’ to Link Crypto and Stock Tickers to Live Prices,"X Plans ‘Smart Cashtags’ to Link Crypto and Stock Tickers to Live Prices. In brief
<ul><li>The tool, called Smart Cashtags, will let users tag specific stocks or crypto assets, down to individual smart contracts, when posting symbols such as $BTC or $NVDA.</li><li>Tapping… [+2437 chars]",,neutral,0.942,1.58,0.0,https://decrypt.co/354215/x-smart-cashtags-link-crypto-stock-tickers-live-prices,,,2026-01-13,2b314c0de7f8eb5a,2026-01-11,0.0,2026-01-13 11:04:10
NVDA,Nvidia,,,Yahoo Entertainment,newsapi,Jim Cramer Discusses NVIDIA (NVDA)’s Accelerated Computing Market,"Jim Cramer Discusses NVIDIA (NVDA)’s Accelerated Computing Market. If you click 'Accept all', we and our partners, including 245 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+714 chars]",,neutral,0.947,1.32,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_8500b50b-400a-473b-9498-817efc130bc8,,,2026-01-13,f36253eb26ff6256,2026-01-12,0.0,2026-01-13 11:04:10
GOOGL,Google,,,The Economic Times,gnews,Why Alphabet (GOOGL) stock is up today: Google shares jump over 1% as Alphabet becomes the fourth company to cross the $4 trillion market cap mileston...,"Why Alphabet (GOOGL) stock is up today: Google shares jump over 1% as Alphabet becomes the fourth company to cross the $4 trillion market cap milestone. Synopsis
Alphabet (GOOGL) stock is up today: Alphabet Inc. (GOOGL) shares jumped over 1% on Monday, January 12, 2026, as the tech giant officially ...",,positive,0.847,1.56,1.322,https://economictimes.indiatimes.com/news/international/us/why-alphabet-googl-stock-is-up-today-google-shares-jump-over-1-as-alphabet-becomes-the-fourth-company-to-cross-the-4-trillion-market-cap-milestone/articleshow/126489623.cms,,,2026-01-13,c095b3e669f2149a,2026-01-12,0.847,2026-01-13 11:04:13
GOOGL,Google,,,Markets Insider,gnews,Alphabet Stock (GOOGL) Officially Hits $4 Trillion Market Cap,"Alphabet Stock (GOOGL) Officially Hits $4 Trillion Market Cap. The stock of Google parent company Alphabet (GOOGL) has officially reached a $4 trillion market capitalization.
Claim 70% Off TipRanks Premium
Unlock hedge fund-level data and powerful investing tools for smarter, sharper decisions
Stay ...",,positive,0.852,1.56,1.33,https://markets.businessinsider.com/news/stocks/alphabet-stock-googl-officially-hits-4-trillion-market-cap-1035704797,,,2026-01-13,f80819d471d6f148,2026-01-12,0.852,2026-01-13 11:04:13
GOOGL,Google,,,Yahoo Entertainment,newsapi,Magnificent 7’s stock market dominance shows signs of cracking,"Magnificent 7’s stock market dominance shows signs of cracking. (Bloomberg) To beat the market in recent years, many investors applied a simple strategy: Load up on the biggest US technology stocks.
It paid handsomely for a long time. But last year, it didnt. Fo… [+8450 chars]",,positive,0.595,1.58,0.942,https://finance.yahoo.com/news/magnificent-7-stock-market-dominance-140007016.html,,,2026-01-13,b0cd0e5b10e0a2a3,2026-01-11,0.595,2026-01-13 11:04:13
GOOGL,Google,,,Yahoo Entertainment,newsapi,Nvidia takes on Tesla with what Jensen Huang calls the 'ChatGPT moment' for self-driving,"Nvidia takes on Tesla with what Jensen Huang calls the 'ChatGPT moment' for self-driving. ""The ChatGPT moment for physical AI is here when machines begin to understand, reason, and act in the real world.""
So said Nvidia (NVDA) CEO Jensen Huang at CES in Las Vegas, throwing down the the r… [+10301 c...",,neutral,0.86,1.3,0.0,https://finance.yahoo.com/news/nvidia-takes-on-tesla-with-what-jensen-huang-calls-the-chatgpt-moment-for-self-driving-160045664.html,,,2026-01-13,35f3c1ed2520a48f,2026-01-10,0.0,2026-01-13 11:04:13
AMZN,Amazon,,,Yahoo Entertainment,newsapi,Amazon Pharmacy now offers Wegovy pill with insurance and cash options,"Amazon Pharmacy now offers Wegovy pill with insurance and cash options. Amazon Pharmacy (AMZN) announced it now offers Novo Nordisks (NVO) Wegovy pill. Eligible customers with commercial insurance may pay as little as $25 for a one-month supply, while customers without i… [+468 chars]",,neutral,0.925,1.3,0.0,https://finance.yahoo.com/news/amazon-pharmacy-now-offers-wegovy-141535847.html,,,2026-01-13,8a57f99b9b4c189c,2026-01-10,0.0,2026-01-13 11:04:16
AMZN,Amazon,,,Investor's Business Daily,gnews,"Amazon Stock, Meta Named Top Picks For 2026. Here's Why.","Amazon Stock, Meta Named Top Picks For 2026. Here's Why.. Information in Investor’s Business Daily is for informational and educational purposes only and should not be construed as an offer, recommendation, solicitation, or rating to buy or sell securities. The information has been obtained from sou...",,neutral,0.951,1.56,0.0,https://www.investors.com/news/technology/amazon-stock-meta-stock-top-picks-2026-bernstein/,,,2026-01-13,35f8a507642de785,2026-01-12,0.0,2026-01-13 11:04:16
AMZN,Amazon,,,Amazon.com,newsapi,Crossmodal search with Amazon Nova Multimodal Embeddings,"Crossmodal search with Amazon Nova Multimodal Embeddings. Amazon Nova Multimodal Embeddings processes text, documents, images, video, and audio through a single model architecture. Available through Amazon Bedrock, the model converts different input modalit… [+19820 chars]",,neutral,0.95,1.3,0.0,https://aws.amazon.com/blogs/machine-learning/crossmodal-search-with-amazon-nova-multimodal-embeddings/,,,2026-01-13,239de392881d794c,2026-01-10,0.0,2026-01-13 11:04:16
META,Meta,,,Yahoo Entertainment,newsapi,CoreWeave (CRWV) Emerges as an AI Infrastructure Stock to Watch After Truist Initiation,"CoreWeave (CRWV) Emerges as an AI Infrastructure Stock to Watch After Truist Initiation. CoreWeave, Inc. (NASDAQ:CRWV) is one of the AI Stocks Gaining Attention on Wall Street. On January 6, Truist Securities analyst Arvind Ramnani initiated coverage on the stock with a Hold rating and a… [+2117 cha...",,positive,0.544,1.3,0.705,https://finance.yahoo.com/news/coreweave-crwv-emerges-ai-infrastructure-124539079.html,,,2026-01-13,39b6997c4321d45a,2026-01-10,0.544,2026-01-13 11:04:19
META,Meta,,,The Indian Express,newsapi,US futures slip while Asian shares gain as Fed chair Powell faces legal threat,US futures slip while Asian shares gain as Fed chair Powell faces legal threat. U.S. futures slipped but markets in Asia advanced Monday after Federal Reserve Chair Jerome Powell said the Department of Justice had served the central bank with subpoenas. The threat of a criminal … [+3831 chars],,negative,0.925,1.58,-1.465,https://indianexpress.com/article/business/us-futures-slip-asian-shares-gain-fed-chair-powell-threat-10468540/,,,2026-01-13,2069250b1b4c9d43,2026-01-12,-0.925,2026-01-13 11:04:19
META,Meta,,,Barchart.com,newsapi,"As Meta Delays New Ray-Ban Display Glasses, Should You Buy, Sell, or Hold META Stock?","As Meta Delays New Ray-Ban Display Glasses, Should You Buy, Sell, or Hold META Stock?. Meta Platforms (META) finds itself at a critical crossroads. Earlier this month, the tech giant announced it was pausing the international rollout of its much-anticipated Ray-Ban Display smart glasse… [+5660 chars...",,negative,0.559,1.3,-0.725,https://www.barchart.com/story/news/36984366/as-meta-delays-new-ray-ban-display-glasses-should-you-buy-sell-or-hold-meta-stock,,,2026-01-13,546d027949a7dcd7,2026-01-10,-0.559,2026-01-13 11:04:19
META,Meta,,,Business Insider,newsapi,They're turning the job search into a group project,"They're turning the job search into a group project. Sreeja Apparaju (left), Aman Goyal (center), and Sriram Ramkrishna (right) have each found value in community during their job searches.Sreeja Apparaju (left), Aman Goyal (center), Sriram Ramkrishna … [+7918 chars]",,neutral,0.843,1.3,0.0,https://www.businessinsider.com/how-tech-job-seekers-teaming-up-find-work-network-market-2026-1,,,2026-01-13,ae8407a769c968e6,2026-01-11,0.0,2026-01-13 11:04:19
META,Meta,,,Business Insider,newsapi,"Larry Page, Jeff Bezos, and Sergey Brin are close to joining the $300 billion club as tech fortunes soar","Larry Page, Jeff Bezos, and Sergey Brin are close to joining the $300 billion club as tech fortunes soar. Sergey Brin, Larry Page, and Jeff Bezos are all approaching $300 billion net worths.Lionel Hahn/Getty Images/Elijah Nouvelage/Remo Casilli/REUTERS
<ul><li>The $200 billion club could soon be ol...",,neutral,0.886,1.3,0.0,https://www.businessinsider.com/page-bezos-brin-300b-club-tech-stocks-wealth-ai-billionaires-2026-1,,,2026-01-13,44cd7c56f19d9055,2026-01-11,0.0,2026-01-13 11:04:19
META,Meta,,,Investor's Business Daily,gnews,"Amazon Stock, Meta Named Top Picks For 2026. Here's Why.","Amazon Stock, Meta Named Top Picks For 2026. Here's Why.. Information in Investor’s Business Daily is for informational and educational purposes only and should not be construed as an offer, recommendation, solicitation, or rating to buy or sell securities. The information has been obtained from sou...",,neutral,0.951,1.56,0.0,https://www.investors.com/news/technology/amazon-stock-meta-stock-top-picks-2026-bernstein/,,,2026-01-13,35f8a507642de785,2026-01-12,0.0,2026-01-13 11:04:19
META,Meta,,,9to5Mac,newsapi,Mystery AI lab that poached iPhone Air designer revealed,"Mystery AI lab that poached iPhone Air designer revealed. Two months after reporting that the industrial designer who introduced the iPhone Air at Apples September event had left for an unnamed AI company, Bloomberg has now shared details on where he went.… [+2181 chars]",,neutral,0.817,1.3,0.0,https://9to5mac.com/2026/01/09/iphone-air-designer-left-for-hark-ai-lab/,,,2026-01-13,adede61c59c7d4c0,2026-01-10,0.0,2026-01-13 11:04:20
META,Meta,,,Business Insider,newsapi,'Big Short' investor Michael Burry says AI is turning Big Tech into a worse business,"'Big Short' investor Michael Burry says AI is turning Big Tech into a worse business. Michael Burry attends ""The Big Short"" New York premiere at Ziegfeld Theater on November 23, 2015 in New York City.Andrew Toth/Getty Images
<ul><li>'Big Short' investor Michael Burry has bet against … [+3092 chars]",,neutral,0.687,1.58,0.0,https://www.businessinsider.com/michael-burry-big-short-key-metric-evaluate-ai-bubble-2026-1,,,2026-01-13,42f005052913e05a,2026-01-12,0.0,2026-01-13 11:04:20
META,Meta,,,Yahoo Entertainment,newsapi,"Vistra Wins Mega Nuclear Deal With Meta, Stock Jumps","Vistra Wins Mega Nuclear Deal With Meta, Stock Jumps. If you click 'Accept all', we and our partners, including 245 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+714 chars]",,neutral,0.942,1.08,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a273d225-d17e-4ec0-b789-65b3baa69119,,,2026-01-13,4f8d9bfa5e77db9b,2026-01-10,0.0,2026-01-13 11:04:20
AAPL,Apple,,,CNN,newsapi,Apple teams up with Google Gemini for AI-powered Siri | CNN Business,"Apple teams up with Google Gemini for AI-powered Siri | CNN Business. Apple plans to use Googles Gemini artificial intelligence model to power its updated version of Siri, which is set to launch later this year, the two companies announced Monday.
After careful evalua… [+2969 chars]",,neutral,0.869,1.58,0.0,https://www.cnn.com/2026/01/12/tech/apple-google-gemini-siri,,,2026-01-13,c18757dac55f5179,2026-01-12,0.0,2026-01-13 20:21:54
AAPL,Apple,,,scanx.trade,gnews,Alphabet Surpasses $4 Trillion Market Cap on Apple AI Partnership and Strong Gemini Performance,"Alphabet Surpasses $4 Trillion Market Cap on Apple AI Partnership and Strong Gemini Performance. Alphabet Inc. achieved a significant milestone on Monday, surpassing $4 trillion in market capitalization and cementing its position as a major beneficiary of the artificial intelligence boom. The Google...",,positive,0.948,1.56,1.479,https://scanx.trade/stock-market-news/global/alphabet-surpasses-4-trillion-market-cap-on-apple-ai-partnership-and-strong-gemini-performance/29816982,,,2026-01-13,e3359fc00bbf2f7c,2026-01-13,0.948,2026-01-13 20:21:54
